Bankrupt, OperatingGrossMargin, OperatingProfitRate, Cashflowrate, NetValuePerShare(A), PersistentEPSintheLastFourSeasons, TotalAssetTurnover, WorkingCapitaltoTotalAssets, CurrentLiabilitytoAssets, EquitytoLiability
0,0.604296689,0.998830778,0.459547235,0.172348405,0.214711166,0.062968516,0.76126118,0.091016489,0.030301605
0,0.605896597,0.999004214,0.480368721,0.18528507,0.224732911,0.049475262,0.779588787,0.031093355,0.107833046
0,0.603612044,0.998989308,0.465104887,0.200412962,0.2411837,0.184407796,0.79698535,0.149557536,0.022735523
0,0.586726531,0.998707142,0.461202956,0.15941174,0.199678548,0.053973013,0.732480573,0.108984207,0.027486357
0,0.614998775,0.999221443,0.470217995,0.220892503,0.261132646,0.143928036,0.814587641,0.071608841,0.053355585
0,0.598214157,0.99900121,0.464930424,0.178079306,0.222369292,0.176911544,0.819543969,0.156164011,0.023445564
0,0.60914686,0.999048931,0.464880099,0.18284101,0.228325612,0.124437781,0.77352031,0.104299827,0.026835929
0,0.600866256,0.998949329,0.461845449,0.199443766,0.220667486,0.115442279,0.796946297,0.072408381,0.024231751
0,0.597349342,0.998854349,0.461738087,0.148455607,0.193533138,0.115442279,0.705374023,0.197477914,0.013882286
0,0.61932285,0.999223407,0.471118828,0.31675867,0.309823201,0.113943028,0.757820641,0.106244097,0.03288167
0,0.608354113,0.999032523,0.46654253,0.185411487,0.234281932,0.091454273,0.739644187,0.102865265,0.023829891
0,0.613881722,0.999158585,0.473799519,0.291854536,0.279947055,0.113943028,0.831576392,0.067378868,0.053383374
0,0.605846149,0.99906661,0.468290514,0.213138932,0.247234566,0.179910045,0.844009162,0.141507773,0.025209947
0,0.619985875,0.999058637,0.4635213,0.167755257,0.220572941,0.071964018,0.842131719,0.077749067,0.040530478
0,0.609449545,0.999038069,0.469112503,0.199022376,0.245249125,0.128935532,0.827096634,0.079761179,0.04513529
0,0.616541028,0.999177535,0.47419877,0.185158653,0.239576439,0.113943028,0.790962175,0.059268739,0.035383999
0,0.617377016,0.999211621,0.474478918,0.235346172,0.273990735,0.133433283,0.772644076,0.079410558,0.047458387
0,0.61027112,0.999075507,0.462519816,0.205553917,0.257161766,0.122938531,0.804034709,0.074225237,0.041264553
0,0.613629484,0.999048931,0.463482717,0.189667523,0.231823769,0.107946027,0.773732469,0.101078948,0.023463427
0,0.617492325,0.999101851,0.467758738,0.201424297,0.256027229,0.137931034,0.759199123,0.116650176,0.031992979
1,0.595050375,0.998881849,0.466837775,0.183135982,0.199867637,0.068965517,0.767275649,0.077182744,0.018566979
1,0.595367474,0.998918709,0.466418392,0.147697105,0.16242791,0.172413793,0.625403078,0.188115852,0.013355245
0,0.604037245,0.999017849,0.459941454,0.226960516,0.228514702,0.092953523,0.765292062,0.094228885,0.02435871
0,0.604527307,0.998997166,0.464405358,0.203025578,0.226718351,0.074962519,0.773653834,0.056448889,0.031106421
0,0.601212182,0.998889245,0.460969779,0.160549492,0.204027607,0.047976012,0.695921626,0.141037533,0.018819784
0,0.613146629,0.999118952,0.475985338,0.219164806,0.235038291,0.052473763,0.776844183,0.047520515,0.058430985
0,0.601565315,0.998933384,0.463408906,0.17706797,0.212914815,0.092953523,0.706994033,0.149485131,0.022263578
0,0.60470027,0.999020737,0.464977395,0.1889933,0.226056538,0.107946027,0.765731033,0.126169024,0.02586242
0,0.601313077,0.998931419,0.461385806,0.175888079,0.207147584,0.110944528,0.803132873,0.119329313,0.027840527
0,0.600758154,0.998899875,0.463605177,0.156209178,0.192398601,0.089955022,0.696899256,0.168766711,0.01820445
0,0.593500915,0.998775199,0.441099452,0.12983018,0.166966058,0.106446777,0.774675845,0.191524082,0.01917054
0,0.605413742,0.999068689,0.46643349,0.175761662,0.223031105,0.095952024,0.87570926,0.056883217,0.064923334
0,0.609067585,0.99908579,0.462994556,0.184990097,0.245721849,0.185907046,0.824233147,0.147298667,0.022271131
0,0.600945531,0.998957995,0.463615242,0.194934895,0.221802023,0.175412294,0.778347388,0.113397384,0.025864102
0,0.604642615,0.999038069,0.46977345,0.201213602,0.222463837,0.110944528,0.767455332,0.091107313,0.021496308
0,0.602869744,0.998998321,0.471855263,0.205722473,0.231634679,0.139430285,0.755085627,0.072681673,0.025592695
0,0.604109313,0.998989308,0.46743833,0.18364165,0.21716933,0.086956522,0.738413457,0.086065548,0.0195962
0,0.596960175,0.998912007,0.462882162,0.242636214,0.230405597,0.062968516,0.8038687,0.032721113,0.070369323
0,0.604815578,0.99899497,0.459676405,0.153301589,0.215562069,0.094452774,0.79373172,0.083303283,0.022526978
0,0.612260194,0.999145644,0.465465556,0.187181324,0.239292805,0.043478261,0.73341747,0.160039624,0.015819055
0,0.605629946,0.999014613,0.460620853,0.183135982,0.218209322,0.125937031,0.81446671,0.093648401,0.023122974
0,0.61107828,0.999095843,0.46143781,0.224516455,0.255365416,0.151424288,0.83775534,0.081713376,0.029902766
0,0.602869744,0.999030443,0.487530091,0.212548987,0.226718351,0.098950525,0.838119721,0.027349727,0.083077605
0,0.612598913,0.999041998,0.466703572,0.205343222,0.216507516,0.065967016,0.818909239,0.03830065,0.029081512
0,0.599446518,0.999022817,0.462135662,0.194092116,0.248369103,0.35832084,0.846282463,0.140803938,0.026667687
0,0.610581012,0.999041189,0.462033332,0.16762884,0.207903943,0.061469265,0.752093583,0.126842384,0.014543148
0,0.598372706,0.998967701,0.461850482,0.204374026,0.220100217,0.193403298,0.752475761,0.13121583,0.028855113
0,0.597940299,0.998871912,0.463821578,0.18734988,0.155526142,0.116941529,0.825332863,0.072827085,0.034405952
0,0.599626688,0.998975905,0.460382644,0.176435886,0.20903848,0.116941529,0.807358131,0.141826524,0.024209639
0,0.611496274,0.999163785,0.46289055,0.202098521,0.253285431,0.163418291,0.85522166,0.120674186,0.032786202
0,0.599677136,0.998982722,0.480851849,0.174708188,0.219438404,0.194902549,0.814837065,0.054505131,0.077043695
0,0.602999467,0.999031945,0.465079725,0.232227888,0.247990924,0.208395802,0.78929802,0.096170975,0.035782654
0,0.607366782,0.999037261,0.472059921,0.229573132,0.226623806,0.088455772,0.758417064,0.076231426,0.038898931
0,0.596816039,0.998974634,0.465264253,0.175719523,0.209227569,0.191904048,0.798359824,0.139225569,0.026928736
0,0.609363064,0.998978331,0.456963841,0.184358013,0.213954808,0.058470765,0.767298493,0.083597428,0.019988089
0,0.608700039,0.998880116,0.4713822,0.175677384,0.201853077,0.086956522,0.822757006,0.064961823,0.059046746
0,0.603287738,0.998990117,0.473935398,0.195229868,0.22511109,0.104947526,0.77754681,0.038160209,0.050777621
0,0.60454172,0.999031021,0.458461874,0.212843959,0.251394535,0.134932534,0.778011143,0.073169257,0.039740434
0,0.613088975,0.999146568,0.462652341,0.220555392,0.259714475,0.100449775,0.786101093,0.108465321,0.028281482
0,0.603828248,0.999040842,0.469416136,0.215119464,0.234187388,0.134932534,0.821860765,0.059193812,0.057533451
0,0.604909266,0.999069383,0.461298575,0.208166533,0.228136523,0.085457271,0.790506783,0.139223388,0.021903754
0,0.600080716,0.998975327,0.46306669,0.166575366,0.215467524,0.182908546,0.721520445,0.176797152,0.020163148
0,0.613312386,0.999040611,0.463524655,0.186422822,0.219532949,0.056971514,0.822893433,0.065677366,0.03326016
0,0.608375733,0.999034834,0.468862552,0.184610847,0.217263874,0.067466267,0.687907162,0.122891231,0.026051967
0,0.6187391,0.999198564,0.467765448,0.206354557,0.252623617,0.083958021,0.762435129,0.069229614,0.019348749
0,0.608656798,0.999067072,0.479035086,0.210020648,0.243830954,0.131934033,0.79826596,0.031725339,0.086060971
0,0.597342135,0.998927144,0.46201488,0.187518436,0.1662097,0.11994003,0.742549845,0.161402608,0.022260373
0,0.607381196,0.999057481,0.47269906,0.178500695,0.224827456,0.107946027,0.788347891,0.048937391,0.043256269
0,0.617910319,0.999237735,0.471095342,0.190173191,0.242223693,0.113943028,0.805577715,0.06023762,0.036314843
0,0.604793958,0.998978216,0.459787122,0.175508828,0.220762031,0.131934033,0.686166912,0.225681006,0.013374223
0,0.601853587,0.999040265,0.466829387,0.177405082,0.226245627,0.167916042,0.812617198,0.107947059,0.030697455
0,0.602055377,0.998963657,0.469198057,0.170452151,0.222085658,0.221889055,0.852114468,0.12772235,0.028071694
0,0.606840687,0.999055864,0.468582404,0.192532974,0.221329299,0.104947526,0.835074557,0.056517278,0.046396189
0,0.605932631,0.999021431,0.461711247,0.176941553,0.217547509,0.055472264,0.780239204,0.061052542,0.023022993
0,0.609622508,0.999007449,0.465039464,0.176730858,0.22114021,0.11844078,0.808891513,0.066257946,0.020331463
0,0.60604794,0.998827311,0.456084816,0.224979984,0.216791151,0.067466267,0.778501453,0.057859829,0.050214079
0,0.608282045,0.999026052,0.464620082,0.21773208,0.240238253,0.116941529,0.824716646,0.114257649,0.026206494
0,0.604116519,0.999015422,0.464430521,0.180902617,0.224449277,0.133433283,0.8083518,0.10900061,0.024953465
0,0.61051615,0.999106011,0.467268899,0.192153723,0.228798336,0.100449775,0.773708765,0.068382408,0.040314098
0,0.597406996,0.998911545,0.463667245,0.173275462,0.20071854,0.148425787,0.801535205,0.070998203,0.036458885
0,0.592304588,0.998584315,0.455007842,0.168893009,0.205918502,0.04197901,0.748931953,0.07050742,0.039712374
0,0.601976102,0.998924255,0.471736158,0.180944756,0.209700293,0.04197901,0.788963048,0.030693452,0.121174588
0,0.602927399,0.998959035,0.458263926,0.194597783,0.225678359,0.128935532,0.777031328,0.12778146,0.025464709
0,0.581717811,0.998606269,0.45912282,0.153765117,0.204500331,0.043478261,0.792385929,0.073551257,0.046548423
0,0.613867309,0.999200182,0.477634349,0.228477519,0.256783587,0.131934033,0.821263959,0.060443943,0.053128065
0,0.601161735,0.999056788,0.469327227,0.181281868,0.233052851,0.23988006,0.855088047,0.149508824,0.022440166
0,0.607424437,0.999007796,0.462674148,0.181703257,0.220478397,0.097451274,0.787957322,0.110371866,0.026719201
0,0.600311333,0.998917438,0.463108628,0.198811681,0.214522076,0.092953523,0.739762477,0.121142261,0.02437402
0,0.595706194,0.998821072,0.462234636,0.135055413,0.185875012,0.109445277,0.652424902,0.231800744,0.011848982
0,0.612685395,0.999158123,0.477263615,0.319497703,0.270208944,0.098950525,0.775422495,0.058851629,0.033519615
0,0.606530795,0.998982838,0.458656467,0.180607644,0.217074785,0.07946027,0.738249018,0.103902887,0.025447932
0,0.613658312,0.999107282,0.471937462,0.295478488,0.250638177,0.083958021,0.806827941,0.054208367,0.061506335
0,0.60472189,0.999034603,0.466326128,0.2136446,0.234281932,0.169415292,0.822183015,0.117570786,0.030424163
0,0.607078511,0.998957533,0.465790997,0.193333614,0.219532949,0.113943028,0.818932979,0.060741089,0.056894758
0,0.613852895,0.999131778,0.466614663,0.182967427,0.237590999,0.122938531,0.790457271,0.068888297,0.034697891
0,0.614119546,0.999119415,0.47870629,0.237200287,0.250354543,0.115442279,0.786913707,0.052878665,0.058730528
0,0.608577523,0.999028363,0.46069131,0.193628587,0.236361917,0.109445277,0.794327216,0.062893809,0.045619812
0,0.613341213,0.999053784,0.461389161,0.190299608,0.228325612,0.109445277,0.766126442,0.117985066,0.021825655
0,0.613413281,0.99906557,0.455101784,0.159875269,0.176893259,0.137931034,0.69379764,0.195317129,0.01623757
1,0.598963663,0.998999823,0.461895775,0.186886351,0.209700293,0.08095952,0.701732031,0.153858361,0.021223132
0,0.600995979,0.999013111,0.462907325,0.167586701,0.202231256,0.04197901,0.738180695,0.111137707,0.019635477
0,0.607849637,0.999014382,0.464165471,0.18119759,0.223031105,0.110944528,0.781695482,0.061206584,0.036453089
0,0.598423154,0.998978678,0.46657608,0.203489107,0.226340172,0.04047976,0.765442026,0.030247217,0.053360887
0,0.596808833,0.998982722,0.466599566,0.175972357,0.21896568,0.082458771,0.775716959,0.044575898,0.045452318
0,0.603035501,0.999038069,0.464613372,0.174371076,0.214711166,0.071964018,0.788457849,0.078961937,0.030535322
0,0.606602863,0.998984109,0.471370457,0.180691922,0.218209322,0.082458771,0.818487096,0.033845182,0.059510728
0,0.601096874,0.99900433,0.460875838,0.181913952,0.214522076,0.08095952,0.824172423,0.028080479,0.062111648
0,0.611020626,0.998995317,0.475470337,0.19063672,0.219060225,0.140929535,0.892135126,0.039531149,0.067859735
0,0.595345854,0.99889664,0.460696342,0.175677384,0.206391226,0.095952024,0.752272797,0.097982228,0.024774556
0,0.597940299,0.998980989,0.468557241,0.207450171,0.219532949,0.092953523,0.782100646,0.061279933,0.045905512
0,0.603302152,0.999041767,0.463898744,0.190341747,0.231729224,0.191904048,0.76673796,0.122643726,0.028662236
0,0.598761873,0.99899601,0.463160632,0.200412962,0.218682046,0.056971514,0.749310316,0.062175043,0.027346581
0,0.601875207,0.999008951,0.456900095,0.175761662,0.221045665,0.263868066,0.858224518,0.104754756,0.038475241
1,0.596340391,0.998950253,0.462165857,0.158779655,0.185118654,0.031484258,0.765001008,0.117797634,0.023533724
0,0.595850329,0.998888089,0.462558399,0.163162109,0.20468942,0.035982009,0.728954867,0.115799558,0.018677628
0,0.605529051,0.998969203,0.46261879,0.175508828,0.215751158,0.086956522,0.80094842,0.042780884,0.037388324
0,0.599561827,0.998977985,0.473673704,0.189667523,0.206958495,0.034482759,0.761751515,0.028301863,0.054821503
0,0.597961919,0.998998668,0.476579184,0.175888079,0.214616621,0.08095952,0.783485872,0.038687318,0.048015137
0,0.600491503,0.99899809,0.465614856,0.176857275,0.214049352,0.064467766,0.776900171,0.077836617,0.034078598
0,0.60703527,0.998983184,0.470727964,0.180017698,0.21698024,0.076461769,0.818188575,0.036013955,0.058097387
0,0.594639588,0.998894329,0.482032829,0.175719523,0.208565756,0.062968516,0.80515461,0.026203987,0.058861002
0,0.605320054,0.99898226,0.463065013,0.190257469,0.219249315,0.137931034,0.868636357,0.082344942,0.040145847
0,0.596246703,0.998926566,0.465541045,0.173949686,0.207242129,0.104947526,0.737653828,0.095098648,0.023643285
0,0.594978308,0.998935232,0.461848804,0.198306013,0.209511204,0.082458771,0.778240199,0.063280904,0.043031599
0,0.601637383,0.999022124,0.465064627,0.19063672,0.227852888,0.179910045,0.784946442,0.096275403,0.029076857
0,0.599136626,0.999015884,0.46127509,0.198474569,0.217831143,0.068965517,0.753374664,0.070693444,0.024452075
0,0.605543464,0.999008374,0.465418585,0.175761662,0.221802023,0.230884558,0.844489184,0.105496651,0.035792319
1,0.604404791,0.998902186,0.46074499,0.161897939,0.178405975,0.058470765,0.685038392,0.171590325,0.01396798
0,0.601875207,0.999050202,0.462392324,0.174033964,0.217452964,0.058470765,0.716684206,0.133018718,0.021809493
0,0.597608787,0.998830893,0.464165471,0.158779655,0.178784154,0.098950525,0.793862012,0.076451459,0.025924789
0,0.597680854,0.999005138,0.463398841,0.194934895,0.219060225,0.086956522,0.769450666,0.037384221,0.065549219
0,0.596952968,0.999002827,0.467914748,0.177742194,0.220478397,0.131934033,0.83267501,0.019533284,0.089832386
0,0.598884389,0.998994161,0.464521108,0.187434158,0.222369292,0.106446777,0.805963661,0.05769018,0.031545194
0,0.611777339,0.999016115,0.471088632,0.18486368,0.223409284,0.073463268,0.833739019,0.037430972,0.078343113
0,0.600981565,0.999051473,0.470571953,0.183852345,0.22511109,0.15892054,0.852386896,0.051392317,0.081200582
0,0.606703758,0.999010916,0.472195801,0.199022376,0.230878321,0.176911544,0.855027845,0.056474079,0.050264444
0,0.600080716,0.999013573,0.46580945,0.171884876,0.219060225,0.172413793,0.782661357,0.104590271,0.02386447
0,0.598062814,0.999007796,0.462016557,0.18941469,0.221329299,0.163418291,0.802148861,0.099194568,0.027031186
0,0.59629715,0.998970359,0.461421035,0.183304538,0.21518389,0.226386807,0.820008852,0.105218001,0.021280185
0,0.597212413,0.998993468,0.465725573,0.187686992,0.216885695,0.104947526,0.755950283,0.096124866,0.031815381
0,0.595799882,0.99898226,0.458237085,0.175761662,0.228231067,0.257871064,0.793045744,0.197559376,0.016787398
0,0.600606812,0.998995664,0.475485435,0.174666049,0.21896568,0.250374813,0.886131482,0.066626178,0.062044015
1,0.602444544,0.999004792,0.458800735,0.175635245,0.219249315,0.115442279,0.82847536,0.100474989,0.018940869
0,0.600931117,0.999030212,0.464454006,0.178121445,0.217736598,0.056971514,0.721812602,0.130254225,0.023125831
0,0.605629946,0.998928762,0.466123147,0.147612827,0.191169519,0.092953523,0.79861619,0.065121132,0.016055254
0,0.595396301,0.998984109,0.462038365,0.208798618,0.216602061,0.140929535,0.770128474,0.058945476,0.049925083
0,0.594632382,0.998968625,0.471145668,0.187054907,0.219532949,0.232383808,0.875391088,0.026758361,0.082579704
0,0.59512965,0.99894956,0.463803125,0.183093843,0.214616621,0.130434783,0.809326914,0.073591941,0.032548854
0,0.611013419,0.999007218,0.469208123,0.187602714,0.222558381,0.067466267,0.810471409,0.031904231,0.087776215
0,0.598178123,0.999009529,0.473532791,0.200750074,0.224165642,0.164917541,0.850793745,0.048034853,0.084586155
0,0.607669468,0.999018195,0.472613506,0.20256205,0.226623806,0.146926537,0.882486078,0.035142493,0.067036367
0,0.599021318,0.999022933,0.47039078,0.177573638,0.230405597,0.269865067,0.815042809,0.090854138,0.027099783
0,0.596181842,0.998990579,0.462229603,0.179006363,0.207431219,0.157421289,0.783757589,0.144736506,0.025476763
0,0.596023292,0.998981336,0.462550011,0.184400152,0.218114777,0.289355322,0.787287458,0.145759304,0.021743083
0,0.595756641,0.998952333,0.460721505,0.186464961,0.215278434,0.110944528,0.765913677,0.091126054,0.033184374
0,0.594661209,0.998966777,0.463638727,0.177236526,0.21896568,0.353823088,0.848729454,0.110052819,0.020246336
0,0.597248447,0.998963426,0.45356349,0.163330665,0.20090763,0.373313343,0.852741132,0.077320064,0.053752868
0,0.610098157,0.999078049,0.481784555,0.209978509,0.22728562,0.056971514,0.820227768,0.026392338,0.083530618
0,0.618061661,0.999142062,0.465760801,0.180944756,0.227663799,0.050974513,0.77572182,0.082711002,0.040744681
0,0.609499993,0.999056441,0.464309739,0.177278665,0.21915477,0.08095952,0.763786652,0.107997756,0.032093781
0,0.610905317,0.999039803,0.465376647,0.195819814,0.219343859,0.050974513,0.780023935,0.078755488,0.032270024
1,0.590942504,0.998588591,0.461595498,0.157936876,0.196369481,0.032983508,0.701798348,0.125591759,0.027570751
0,0.615380735,0.99917765,0.486018637,0.211326956,0.229554694,0.056971514,0.800452553,0.021094118,0.112744213
0,0.609089206,0.998833089,0.464541238,0.160001686,0.203554883,0.037481259,0.731175449,0.100929624,0.030642681
0,0.607201026,0.999023164,0.464651955,0.178584973,0.215278434,0.070464768,0.778930412,0.07628436,0.031309825
0,0.609096412,0.998983531,0.463611887,0.192575113,0.209794838,0.034482759,0.758692112,0.084914192,0.033255702
1,0.590351547,0.998684033,0.543068032,0.154017951,0.209416659,0.053973013,0.83258762,0.005162717,0.798122141
0,0.612375503,0.999116526,0.494169749,0.214782352,0.226907441,0.056971514,0.824592824,0.016665554,0.148482153
0,0.616548235,0.999159741,0.466472073,0.177152248,0.226151083,0.073463268,0.765303123,0.080402947,0.043118585
0,0.604210208,0.999015538,0.462643953,0.181661118,0.219816583,0.104947526,0.767754353,0.088645089,0.034366186
0,0.611114314,0.9990435,0.463231088,0.186675656,0.218871135,0.055472264,0.776741412,0.068672529,0.039961484
1,0.595007135,0.998908656,0.461917583,0.172348405,0.193533138,0.059970015,0.778467252,0.128870212,0.020524569
1,0.603316566,0.999051011,0.461592142,0.181071173,0.216318427,0.071964018,0.702671893,0.171689177,0.020213488
1,0.60166621,0.999051704,0.462154115,0.176730858,0.226623806,0.08095952,0.749623717,0.109606948,0.016479375
1,0.597025036,0.998804202,0.458747054,0.158400405,0.1662097,0.077961019,0.717091893,0.087106307,0.022731694
0,0.598444774,0.9989833,0.473447238,0.196831149,0.22293656,0.136431784,0.782010565,0.053714506,0.054927472
0,0.608368526,0.999150728,0.480870302,0.187813409,0.231540134,0.065967016,0.773522478,0.041119947,0.034451283
0,0.600750948,0.998985149,0.466688475,0.186422822,0.210267562,0.068965517,0.752222281,0.053088032,0.022555066
0,0.601125701,0.999048584,0.469622472,0.171042097,0.221991113,0.07946027,0.809546586,0.045307775,0.061059681
0,0.599778031,0.998999014,0.466079532,0.18857191,0.221896568,0.142428786,0.808243499,0.081741446,0.031416312
0,0.601608556,0.998946209,0.46056214,0.170452151,0.206674861,0.101949025,0.773062549,0.10475144,0.026523433
0,0.599929373,0.999003059,0.462680859,0.218785555,0.229932873,0.133433283,0.788089262,0.140269114,0.027632023
0,0.60393635,0.999035758,0.470545113,0.175466689,0.220667486,0.12143928,0.760698188,0.08289024,0.03357272
0,0.599763617,0.999013111,0.466941781,0.16842948,0.207903943,0.073463268,0.75981226,0.063985442,0.030972947
0,0.599727583,0.999011262,0.46289726,0.169145843,0.218209322,0.136431784,0.727896165,0.150985391,0.022579896
0,0.597003416,0.998883929,0.464677118,0.169398677,0.188900444,0.022488756,0.728851231,0.043898016,0.047933962
0,0.602660747,0.999035758,0.466770673,0.202857022,0.231729224,0.185907046,0.813648542,0.053494182,0.063970147
0,0.604938094,0.999046735,0.463893712,0.187686992,0.227852888,0.157421289,0.766501986,0.127730815,0.021236023
0,0.60009513,0.99902767,0.460253475,0.186212128,0.224543821,0.142428786,0.806527337,0.150582238,0.021587455
0,0.604685856,0.999058983,0.463855129,0.18979394,0.229743784,0.149925037,0.806178884,0.090156982,0.032506565
0,0.6064299,0.999049046,0.461296897,0.176941553,0.222747471,0.113943028,0.782627108,0.106153273,0.030216409
0,0.601940068,0.999035758,0.45428986,0.191605916,0.226718351,0.170914543,0.811738441,0.101977054,0.027238094
0,0.599533,0.999012071,0.462610402,0.169651511,0.215089345,0.116941529,0.679749326,0.17050188,0.016327662
0,0.59991496,0.998992428,0.466550917,0.178542834,0.220856576,0.272863568,0.806593603,0.107992781,0.028454281
0,0.598163709,0.998958226,0.461105659,0.169735789,0.213198449,0.148425787,0.715689416,0.217261694,0.014575933
0,0.602307615,0.998990002,0.457540911,0.174160381,0.196464026,0.107946027,0.799939456,0.052227815,0.017469782
0,0.604851612,0.998999477,0.462806673,0.154017951,0.208187577,0.064467766,0.70391086,0.156617096,0.015883655
0,0.601053633,0.999025244,0.458394773,0.175719523,0.224260187,0.233883058,0.78188933,0.123611272,0.026542407
0,0.602336442,0.99905725,0.460109207,0.179512031,0.232958306,0.181409295,0.777634439,0.198250696,0.01634541
0,0.604181381,0.999034025,0.466876358,0.182040369,0.227758344,0.211394303,0.825763305,0.06542047,0.034675946
0,0.603258911,0.999027439,0.464700603,0.192322279,0.226718351,0.128935532,0.773450308,0.121509346,0.018521668
0,0.606480347,0.998989771,0.461516654,0.185116514,0.221423844,0.322338831,0.769792041,0.17641717,0.01936888
0,0.610588218,0.999069498,0.46699043,0.181787535,0.233620119,0.146926537,0.765446667,0.11021246,0.022887522
0,0.601147321,0.999054477,0.459288896,0.175213855,0.221234755,0.11844078,0.832401368,0.151702092,0.017402389
0,0.600527537,0.999053899,0.454620333,0.172896212,0.223598374,0.181409295,0.795697936,0.112011386,0.021426648
1,0.600325747,0.999022586,0.464093338,0.186970629,0.214427531,0.101949025,0.68374862,0.128886378,0.016822364
1,0.59394053,0.99892622,0.458062622,0.166280393,0.199678548,0.101949025,0.771262689,0.097886222,0.018668072
1,0.601904034,0.999041882,0.464484202,0.181492562,0.226623806,0.155922039,0.749024321,0.10722799,0.025802937
1,0.595641332,0.998962848,0.458861126,0.159748852,0.1987331,0.085457271,0.717263684,0.124027959,0.025547139
1,0.599871719,0.999044424,0.46176325,0.173612574,0.222747471,0.151424288,0.742130427,0.089687887,0.019105656
1,0.595562058,0.99891582,0.463145534,0.168176647,0.197220384,0.070464768,0.719551864,0.096345028,0.021954359
0,0.598841148,0.998977754,0.460793639,0.197673929,0.224922001,0.11994003,0.755637215,0.098251809,0.034518502
0,0.61164041,0.999204226,0.477027084,0.189962496,0.234471022,0.073463268,0.779130754,0.043675188,0.036749332
0,0.60317243,0.999047891,0.462516461,0.190847415,0.222085658,0.094452774,0.753359419,0.070620595,0.021602179
0,0.602956226,0.9990814,0.474670156,0.164974085,0.220100217,0.092953523,0.79965329,0.039893083,0.057553183
0,0.600109543,0.999002596,0.462189343,0.190847415,0.220383852,0.136431784,0.803039502,0.087772393,0.029038388
0,0.601096874,0.998945169,0.460058881,0.163625637,0.199584003,0.100449775,0.767401079,0.124051178,0.02288489
0,0.600599605,0.999018195,0.458424968,0.203194134,0.226812896,0.128935532,0.773491307,0.164269896,0.023030291
0,0.603583217,0.999034141,0.46642678,0.176225191,0.219911128,0.136431784,0.754694468,0.094538894,0.033115306
0,0.602221133,0.999054939,0.46597217,0.162403607,0.207525763,0.07946027,0.754805437,0.072846462,0.029597852
0,0.597140345,0.998972207,0.460278638,0.174244659,0.222463837,0.134932534,0.744718124,0.141157008,0.024413975
0,0.594243215,0.99891582,0.463994364,0.160085964,0.203082159,0.04197901,0.706208977,0.078448691,0.036378032
0,0.60782081,0.99911745,0.465455491,0.180144115,0.211780278,0.089955022,0.782448743,0.120139049,0.029293172
0,0.602595886,0.999018542,0.470712866,0.202519911,0.228609246,0.173913043,0.778352405,0.062013035,0.05494399
0,0.604527307,0.999033332,0.461597175,0.186001433,0.22709653,0.151424288,0.793662395,0.122777716,0.019165818
0,0.600743741,0.999046158,0.45998507,0.180101976,0.218020233,0.172413793,0.815700845,0.143785992,0.022684157
0,0.601659003,0.999020044,0.466763963,0.187223463,0.226151083,0.149925037,0.799588176,0.089911474,0.032510501
0,0.604981334,0.999035527,0.4647979,0.17091568,0.21282027,0.106446777,0.758119252,0.122870445,0.027213731
0,0.600866256,0.999023626,0.478471436,0.185580043,0.225772903,0.167916042,0.781807218,0.090464429,0.029223663
0,0.600232059,0.999022239,0.461860547,0.170662846,0.215467524,0.130434783,0.685202657,0.16438867,0.016863178
0,0.598228571,0.998962733,0.458913129,0.175171716,0.219249315,0.248875562,0.782869888,0.135400764,0.026946702
0,0.598178123,0.99896227,0.459050687,0.173106907,0.1987331,0.148425787,0.71401642,0.20921225,0.014970126
0,0.600354574,0.998976598,0.464333224,0.160928743,0.201947622,0.128935532,0.78796895,0.060000737,0.016183325
0,0.607128958,0.999066956,0.462627178,0.153765117,0.214900255,0.071964018,0.702555751,0.160011835,0.015953749
0,0.600433849,0.99902351,0.464096693,0.175340272,0.224260187,0.230884558,0.761852621,0.126272923,0.025685181
0,0.601882414,0.999046273,0.468907845,0.180691922,0.232485582,0.178410795,0.774081085,0.163434313,0.019045718
0,0.608519869,0.999082555,0.474086376,0.186296406,0.236929186,0.229385307,0.81160275,0.081641348,0.031528976
0,0.602761643,0.999024088,0.46392223,0.193544309,0.226812896,0.131934033,0.756947782,0.13488936,0.018283091
0,0.606725378,0.998997397,0.461189536,0.181450423,0.226340172,0.286356822,0.77049768,0.178088821,0.018779608
0,0.609399098,0.999043038,0.464136953,0.17462391,0.221423844,0.143928036,0.776890887,0.102554602,0.022839482
0,0.601125701,0.999062796,0.460339029,0.17500316,0.224543821,0.124437781,0.795023764,0.20547985,0.016980833
0,0.599496966,0.999025937,0.460917776,0.170241456,0.218492956,0.212893553,0.802994655,0.112799529,0.021464863
1,0.59800516,0.998934655,0.464626792,0.158737516,0.204973055,0.113943028,0.723813923,0.15710468,0.021989361
0,0.596599836,0.998950369,0.470409233,0.196241203,0.224732911,0.097451274,0.747894049,0.076640777,0.036947075
0,0.603143603,0.999060948,0.470082115,0.184990097,0.217925688,0.062968516,0.779128558,0.039320242,0.03587625
0,0.600131164,0.998996703,0.466681764,0.190552442,0.209227569,0.07946027,0.736454993,0.078887567,0.020285748
0,0.599698756,0.998985264,0.465819515,0.165521891,0.206107592,0.07946027,0.783420008,0.059885754,0.042201849
